HPworkload,ground truth,random,prediction,_Threads,_Compute (SM) Throughput,_DRAM Throughput,_Memory Throughput,_Registers,_Static Shared Memory,exclusive_throughput,sm%,mem%,memcap,ground truth value
whisper-large-v2_batch8-inf,1.0,0.4878724041596356,0.30542922716976156,0.30542922716976156,0.15818798530914538,0.15818798530914538,0.15818798530914538,0.30542922716976156,0.30542922716976156,1.0,0.30542922716976156,1.0,0.30542922716976156,25.905924810035895
vit-base-patch16-224_batch8-inf,1.0,0.6859068238430147,0.8629584963519126,0.8629584963519126,1.0,0.8629584963519126,0.8629584963519126,0.8629584963519126,0.8629584963519126,1.0,0.44087584173166394,0.8629584963519126,0.8629584963519126,161.7458225305613
albert-base-v2_batch2-train,1.0,0.5619634104741086,1.0,0.7116454961154355,0.9190952875008682,0.7116454961154355,0.7116454961154355,0.7116454961154355,0.07611004086067806,0.6936939157338539,0.3344823124354576,0.7116454961154355,0.6936939157338539,99.55182274105027
bert-base-cased_batch8-inf,1.0,0.8377239932339204,1.0,1.0,0.8791537700853894,1.0,1.0,1.0,1.0,0.8791537700853894,0.6526415890016419,1.0,0.8827813934446228,128.23380214445507
wav2vec2-base-960h_batch8-inf,1.0,0.5511117022877517,1.0,0.4556389969952503,1.0,1.0,0.6621655060313261,0.4556389969952503,0.21474764749201114,1.0,0.4556389969952503,1.0,0.5408816857225652,120.63426590505317
bert-base-cased_batch8-train,1.0,0.54962927492569,1.0,0.40203101771944477,1.0,1.0,0.40203101771944477,0.40203101771944477,0.24685680705762508,1.0,1.0,0.24685680705762508,1.0,87.77058230585791
bert-base-cased_batch16-inf,1.0,0.795723905769515,1.0,0.9689819962481033,0.9689819962481033,0.9689819962481033,0.9213654237532015,0.7785412310800324,0.4090485838332266,1.0,0.6964061997025259,0.9213654237532015,0.9689819962481033,112.73723060768157
vit_h_14_batch8-train,1.0,0.8994231044290586,1.0,0.706405200051102,1.0,1.0,0.706405200051102,0.706405200051102,1.0,0.9918641132360742,0.9918641132360742,1.0,0.706405200051102,21.66676570161257
vit-base-patch16-224_batch16-inf,1.0,0.82098016665282,0.8773013744577847,0.8773013744577847,0.9266117822417036,0.8773013744577847,0.8773013744577847,0.8773013744577847,0.8773013744577847,0.9266117822417036,0.6225323294207489,0.8773013744577847,0.9266117822417036,159.91430169366595
whisper-large-v2_batch16-inf,1.0,0.33720171463155235,0.3350483984690859,0.3350483984690859,1.0,0.3350483984690859,0.3350483984690859,0.3350483984690859,0.09824558215721141,1.0,1.0,0.3350483984690859,0.3350483984690859,46.115004525352035
albert-base-v2_batch16-train,1.0,0.7634190753499152,1.0,1.0,0.45294648014841404,1.0,1.0,1.0,1.0,0.9938888233026255,0.661496199459081,1.0,1.0,52.58450556637074
wav2vec2-base-960h_batch2-inf,1.0,0.6694487152664257,1.0,0.4163144099722503,0.8717991927662279,0.8330765631723457,0.5446304762980363,0.4163144099722503,1.0,0.8717991927662279,0.35087164938969445,0.5446304762980363,0.8330765631723457,119.14691721842664
albert-base-v2_batch8-train,1.0,0.788067013600048,0.9738814422541501,0.7518084889206944,0.5861093915595911,0.5861093915595911,0.5861093915595911,0.7518084889206944,0.6285357452658046,1.0,0.7518084889206944,0.5861093915595911,0.9738814422541501,34.19135269742776
vit-base-patch16-224_batch2-inf,1.0,0.7089042131098275,1.0,0.8575595254353239,0.9949170330470198,0.8575595254353239,0.8575595254353239,0.8575595254353239,0.11013204060735496,0.9140425297435947,0.3748190702405995,0.8575595254353239,0.9147804505891403,140.29303667130998
bert-base-cased_batch16-train,1.0,0.5357149828519858,1.0,0.3067924854025017,1.0,0.3067924854025017,0.3067924854025017,0.4511749040243152,0.3067924854025017,1.0,0.4535514718355142,0.3067924854025017,1.0,78.5109063324828
bert-base-cased_batch2-inf,1.0,0.7546764593208629,0.8660996568459615,0.8660996568459615,0.7372214213705458,0.8660996568459615,0.8660996568459615,0.8660996568459615,0.8660996568459615,0.7372214213705458,0.7372214213705458,0.8660996568459615,0.7040117923573593,148.17847609830528
bert-base-cased_batch2-train,1.0,0.4231907254567824,1.0,1.0,1.0,1.0,0.5476129765486094,1.0,0.08735327086126221,1.0,0.3120143264801713,0.5476129765486094,0.3120143264801713,90.57962587816581
vit_h_14_batch2-train,1.0,0.5814504058183972,0.8520637907577886,0.8520637907577886,0.8520637907577886,0.8520637907577886,0.8520637907577886,0.8520637907577886,0.8520637907577886,1.0,0.0912697482533939,0.8520637907577886,1.0,83.69071239527932
whisper-large-v2_batch2-inf,1.0,0.5527610683141373,1.0,0.15632038782494287,0.15632038782494287,0.15632038782494287,0.15632038782494287,0.15632038782494287,0.17013665377555245,1.0,0.8319941155312819,0.15632038782494287,0.8319941155312819,24.086556084945407
